sep=,
DeviceTag:,A
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Inertial data Mode - High Fidelity
StartTime: ,2024-09-12_16:23:48_265 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Status
1202,603947498,0.999985,-0.003052,-0.004060,-0.002278,0.139212,0.024355,-0.063142,0
1203,603964165,0.999984,-0.003151,-0.004098,-0.002462,0.140286,0.024682,-0.062518,0
1204,603980832,0.999986,-0.002930,-0.003692,-0.002462,0.140088,0.025389,-0.061477,0
1205,603997499,0.999990,-0.002472,-0.002962,-0.002220,0.139767,0.026385,-0.061625,0
1206,604014166,0.999994,-0.001910,-0.002064,-0.001876,0.138477,0.027397,-0.062680,0
1207,604030833,0.999997,-0.001544,-0.001270,-0.001620,0.138381,0.029846,-0.064919,0
1208,604047500,0.999998,-0.001494,-0.000828,-0.001376,0.138260,0.029385,-0.066282,0
1209,604064167,0.999998,-0.001515,-0.000867,-0.001179,0.139604,0.030762,-0.068539,0
1210,604080834,0.999997,-0.001626,-0.001133,-0.001144,0.140330,0.030095,-0.070268,0
1211,604097501,0.999998,-0.001522,-0.001450,-0.000762,0.141588,0.029712,-0.069940,0
1212,604114168,0.999998,-0.001337,-0.001560,-0.000537,0.145018,0.029870,-0.068637,0
1213,604130835,0.999998,-0.001148,-0.001553,-0.000555,0.147777,0.029952,-0.068780,0
1214,604147502,0.999998,-0.000962,-0.001338,-0.000740,0.148469,0.029416,-0.069532,0
1215,604164169,0.999999,-0.000632,-0.000990,-0.000703,0.147548,0.029794,-0.069594,0
1216,604180836,1.000000,-0.000311,-0.000696,-0.000560,0.145974,0.030479,-0.070329,0
1217,604197503,1.000000,0.000071,-0.000424,-0.000278,0.144754,0.030181,-0.070216,0
1218,604214170,1.000000,0.000515,-0.000533,-0.000247,0.144915,0.031764,-0.070326,0
1219,604230837,1.000000,0.000410,-0.000667,-0.000434,0.145862,0.032170,-0.072233,0
1220,604247504,1.000000,0.000209,-0.000623,-0.000374,0.146144,0.032892,-0.072190,0
1221,604264171,1.000000,0.000088,-0.000620,-0.000315,0.145883,0.032986,-0.073713,0
1222,604280838,1.000000,0.000020,-0.000715,-0.000464,0.146416,0.032024,-0.074932,0
1223,604297505,1.000000,-0.000007,-0.000580,-0.000595,0.146058,0.031606,-0.074835,0
1224,604314172,1.000000,-0.000026,-0.000196,-0.000516,0.145856,0.032702,-0.074731,0
1225,604330839,1.000000,-0.000049,0.000239,-0.000492,0.146109,0.033123,-0.074894,0
1226,604347506,1.000000,-0.000031,0.000485,-0.000530,0.144679,0.033509,-0.075105,0
1227,604364173,1.000000,-0.000024,0.000526,-0.000385,0.142192,0.033474,-0.076885,0
1228,604380840,1.000000,0.000048,0.000379,-0.000200,0.141489,0.033775,-0.078061,0
1229,604397507,1.000000,-0.000083,0.000340,-0.000226,0.142346,0.034677,-0.077442,0
1230,604414174,1.000000,-0.000209,0.000509,-0.000209,0.142217,0.033094,-0.075526,0
1231,604430841,1.000000,-0.000105,0.000586,-0.000220,0.143198,0.031843,-0.074438,0
1232,604447508,1.000000,-0.000039,0.000538,-0.000424,0.143891,0.031957,-0.072869,0
1233,604464175,1.000000,0.000060,0.000478,-0.000405,0.143063,0.032810,-0.070840,0
1234,604480842,1.000000,0.000101,0.000263,-0.000388,0.143397,0.033534,-0.071010,0
1235,604497509,1.000000,0.000053,-0.000069,-0.000391,0.142339,0.033864,-0.071216,0
1236,604514176,1.000000,-0.000063,-0.000287,-0.000230,0.142542,0.034809,-0.072325,0
1237,604530843,1.000000,-0.000256,-0.000268,-0.000343,0.143601,0.035452,-0.072327,0
1238,604547510,1.000000,-0.000305,-0.000019,-0.000404,0.143621,0.034492,-0.072105,0
1239,604564177,1.000000,-0.000154,0.000124,-0.000383,0.144166,0.034065,-0.072446,0
1240,604580844,1.000000,0.000007,0.000106,-0.000410,0.144425,0.033129,-0.072831,0
1241,604597511,1.000000,0.000039,0.000046,-0.000313,0.144562,0.033738,-0.072256,0
1242,604614178,1.000000,-0.000032,0.000029,-0.000485,0.145654,0.035044,-0.071847,0
1243,604630845,1.000000,-0.000049,0.000111,-0.000697,0.145189,0.035132,-0.071082,0
1244,604647512,1.000000,0.000175,0.000194,-0.000811,0.144971,0.034946,-0.072528,0
1245,604664179,0.999999,0.000315,0.000095,-0.001079,0.145676,0.035392,-0.073519,0
1246,604680846,0.999999,0.000213,0.000177,-0.001191,0.144779,0.035673,-0.074647,0
1247,604697513,0.999999,0.000137,0.000260,-0.000985,0.143298,0.036423,-0.075985,0
1248,604714180,0.999999,-0.000030,0.000161,-0.001262,0.145055,0.037555,-0.076469,0
1249,604730847,0.999998,-0.000357,0.000234,-0.001803,0.147798,0.036969,-0.075740,0
1250,604747514,0.999997,-0.000624,0.000733,-0.002299,0.152425,0.035356,-0.075880,0
1251,604764181,0.999994,-0.000811,0.001587,-0.003134,0.156655,0.033644,-0.074175,0
1252,604780848,0.999990,-0.000532,0.002665,-0.003413,0.158847,0.032480,-0.072683,0
1253,604797515,0.999986,-0.000082,0.003620,-0.003766,0.163037,0.031478,-0.071085,0
1254,604814182,0.999980,0.000609,0.004681,-0.004255,0.168893,0.029895,-0.070375,0
1255,604830849,0.999966,0.001607,0.005995,-0.005387,0.175669,0.028616,-0.070265,0
1256,604847516,0.999942,0.002331,0.007119,-0.007697,0.186172,0.028001,-0.069131,0
1257,604864183,0.999900,0.003323,0.007790,-0.011349,0.200352,0.022826,-0.067013,0
1258,604880850,0.999817,0.004759,0.007541,-0.016911,0.214529,0.016777,-0.064042,0
1259,604897517,0.999702,0.006672,0.005992,-0.022723,0.220494,0.012672,-0.060122,0
1260,604914184,0.999581,0.008427,0.004293,-0.027372,0.222907,0.014547,-0.055440,0
1261,604930851,0.999438,0.009836,0.003380,-0.031865,0.222163,0.017603,-0.051511,0
1262,604947518,0.999317,0.011317,0.004823,-0.034835,0.216955,0.020515,-0.049649,0
1263,604964185,0.999216,0.012288,0.007378,-0.036897,0.204878,0.031943,-0.053477,0
1264,604980852,0.999178,0.012332,0.008554,-0.037648,0.187661,0.042336,-0.060650,0
1265,604997519,0.999205,0.011973,0.007289,-0.037310,0.170506,0.051867,-0.062203,0
1266,605014186,0.999245,0.012550,0.004943,-0.036424,0.156343,0.058526,-0.063704,0
1267,605030853,0.999289,0.012026,0.000688,-0.035740,0.140610,0.067227,-0.064566,0
1268,605047520,0.999349,0.010860,-0.003356,-0.034236,0.129083,0.072221,-0.061527,0
1269,605064187,0.999413,0.009986,-0.005674,-0.032288,0.122537,0.074835,-0.057828,0
1270,605080854,0.999412,0.009507,-0.006648,-0.032259,0.109011,0.079140,-0.061610,0
1271,605097521,0.999435,0.008677,-0.006138,-0.031890,0.089021,0.078871,-0.063166,0
1272,605114188,0.999459,0.007811,-0.005684,-0.031451,0.068054,0.077872,-0.068299,0
1273,605130855,0.999479,0.006965,-0.005673,-0.031015,0.048886,0.074307,-0.068765,0
1274,605147522,0.999491,0.006734,-0.005692,-0.030662,0.030205,0.071838,-0.068545,0
1275,605164189,0.999515,0.006515,-0.006067,-0.029853,0.008820,0.073292,-0.070051,0
1276,605180856,0.999544,0.006062,-0.006826,-0.028782,-0.010115,0.074148,-0.072539,0
1277,605197523,0.999572,0.005337,-0.007546,-0.027742,-0.025529,0.075359,-0.073891,0
1278,605214190,0.999605,0.004804,-0.006496,-0.026925,-0.038875,0.075117,-0.070968,0
1279,605230857,0.999641,0.004888,-0.003684,-0.026078,-0.057698,0.076671,-0.072712,0
1280,605247524,0.999664,0.005395,-0.000284,-0.025343,-0.082919,0.079557,-0.078885,0
1281,605264191,0.999699,0.006042,0.002676,-0.023622,-0.115237,0.082463,-0.094637,0
1282,605280858,0.999754,0.005969,0.003758,-0.021012,-0.152582,0.084112,-0.113077,0
1283,605297525,0.999839,0.005309,0.004326,-0.016589,-0.189231,0.084253,-0.132961,0
1284,605314192,0.999921,0.003825,0.004282,-0.011191,-0.214809,0.084188,-0.150142,0
1285,605330859,0.999981,0.001778,0.003350,-0.004833,-0.221957,0.084888,-0.158410,0
1286,605347526,0.999998,-0.000357,0.001386,0.001674,-0.210642,0.086564,-0.155649,0
1287,605364193,0.999971,-0.002225,-0.001029,0.007274,-0.182893,0.090001,-0.143888,0
1288,605380860,0.999924,-0.003804,-0.002427,0.011507,-0.150284,0.093781,-0.128739,0
1289,605397527,0.999883,-0.004691,-0.001958,0.014401,-0.122872,0.097049,-0.115050,0
1290,605414194,0.999856,-0.004681,-0.000274,0.016334,-0.103196,0.098773,-0.105974,0
1291,605430861,0.999830,-0.004487,0.001702,0.017807,-0.087656,0.100795,-0.100744,0
1292,605447528,0.999805,-0.004628,0.003117,0.018926,-0.074463,0.099672,-0.097754,0
1293,605464195,0.999774,-0.004935,0.004007,0.020307,-0.062352,0.096604,-0.093086,0
1294,605480862,0.999739,-0.004764,0.004783,0.021816,-0.050791,0.093174,-0.087478,0
1295,605497529,0.999705,-0.004407,0.005567,0.023248,-0.040804,0.093053,-0.082756,0
1296,605514196,0.999651,-0.003867,0.006671,0.025267,-0.034167,0.089005,-0.076677,0
1297,605530863,0.999572,-0.002966,0.007641,0.028087,-0.029544,0.084999,-0.074206,0
1298,605547530,0.999470,-0.002840,0.007546,0.031546,-0.025545,0.082080,-0.073996,0
1299,605564197,0.999355,-0.003051,0.006952,0.035093,-0.019684,0.073948,-0.067409,0
1300,605580864,0.999251,-0.002441,0.006657,0.038050,-0.011878,0.063868,-0.060270,0
1301,605597531,0.999255,-0.002041,0.005442,0.038164,0.000182,0.063686,-0.063101,0
1302,605614198,0.999352,-0.003723,0.004589,0.035512,0.022608,0.058345,-0.058449,0
1303,605630865,0.999392,-0.005975,0.006380,0.033746,0.046297,0.050296,-0.049652,0
1304,605647532,0.999374,-0.007431,0.010419,0.032968,0.062850,0.037204,-0.037715,0
1305,605664199,0.999300,-0.006069,0.014419,0.033989,0.067736,0.023092,-0.032121,0
1306,605680866,0.999163,-0.003921,0.016632,0.037169,0.067426,0.012108,-0.033482,0
1307,605697533,0.999000,-0.003049,0.015959,0.041657,0.071241,0.000070,-0.039346,0
1308,605714200,0.998943,-0.004649,0.011818,0.044180,0.093597,-0.003819,-0.042298,0
1309,605730867,0.998979,-0.008331,0.007235,0.043816,0.123488,-0.010944,-0.035053,0
1310,605747534,0.999025,-0.010998,0.005814,0.042358,0.152691,-0.029538,-0.020791,0
1311,605764201,0.998981,-0.010887,0.007755,0.043108,0.179957,-0.057367,-0.006139,0
1312,605780868,0.998983,-0.007931,0.009797,0.043300,0.197496,-0.066884,0.000648,0
1313,605797535,0.999089,-0.004850,0.011097,0.040909,0.211344,-0.063538,0.000123,0
1314,605814202,0.999243,-0.003717,0.012616,0.036606,0.224473,-0.060037,-0.004340,0
1315,605830869,0.999362,-0.003600,0.013938,0.032685,0.222295,-0.065357,-0.009011,0
1316,605847536,0.999435,-0.002741,0.014091,0.030399,0.215425,-0.071795,-0.017492,0
1317,605864203,0.999533,-0.001903,0.011696,0.028157,0.208299,-0.075637,-0.022609,0
1318,605880870,0.999619,-0.001516,0.008273,0.026274,0.209180,-0.078881,-0.020218,0
1319,605897537,0.999679,-0.001763,0.006049,0.024547,0.223512,-0.082352,-0.016175,0
1320,605914204,0.999761,-0.002047,0.004270,0.021350,0.236945,-0.086278,-0.014780,0
1321,605930871,0.999830,-0.001586,0.003645,0.018002,0.247355,-0.093097,-0.014499,0
1322,605947538,0.999882,-0.000508,0.004089,0.014778,0.251376,-0.092485,-0.016769,0
1323,605964205,0.999928,0.000542,0.004309,0.011207,0.248838,-0.088855,-0.019507,0
1324,605980872,0.999961,0.000799,0.003909,0.007894,0.247144,-0.085743,-0.022906,0
1325,605997539,0.999983,0.000189,0.003304,0.004873,0.248649,-0.082836,-0.023119,0
1326,606014206,0.999993,-0.000733,0.002964,0.002084,0.251884,-0.084418,-0.019352,0
1327,606030873,0.999995,-0.000930,0.003002,-0.000277,0.255163,-0.086230,-0.013383,0
1328,606047540,0.999990,-0.000643,0.003093,-0.003248,0.260017,-0.085003,-0.009400,0
1329,606064207,0.999971,-0.000068,0.003225,-0.006903,0.260564,-0.085596,-0.006473,0
1330,606080874,0.999942,0.000856,0.003929,-0.010025,0.260228,-0.085941,-0.004847,0
1331,606097541,0.999903,0.001518,0.004022,-0.013258,0.256936,-0.083232,-0.005308,0
1332,606114208,0.999847,0.001700,0.002355,-0.017266,0.253991,-0.080996,-0.002478,0
1333,606130875,0.999754,0.002363,0.000772,-0.022060,0.255131,-0.081825,0.009848,0
1334,606147542,0.999632,0.004771,0.001499,-0.026669,0.257897,-0.086031,0.026118,0
1335,606164209,0.999451,0.008671,0.003301,-0.031806,0.259733,-0.082536,0.038979,0
1336,606180876,0.999254,0.012306,0.004438,-0.036323,0.254405,-0.081182,0.039418,0
1337,606197543,0.999199,0.013046,0.002749,-0.037732,0.239283,-0.072242,0.027250,0
1338,606214210,0.999314,0.009781,-0.002040,-0.035657,0.221524,-0.054352,0.015064,0
1339,606230877,0.999340,0.005578,-0.008278,-0.034917,0.218357,-0.038306,0.017600,0
1340,606247544,0.999298,0.004063,-0.011985,-0.035269,0.216901,-0.039268,0.032209,0
1341,606264211,0.999318,0.006120,-0.011119,-0.034673,0.207665,-0.036914,0.034639,0
1342,606280878,0.999326,0.008330,-0.009057,-0.034577,0.185938,-0.023340,0.020016,0
1343,606297545,0.999321,0.008551,-0.008697,-0.034779,0.162586,-0.012693,0.002603,0
1344,606314212,0.999327,0.008190,-0.010220,-0.034259,0.138044,-0.001728,-0.012752,0
1345,606330879,0.999345,0.007267,-0.013412,-0.032802,0.116432,0.014465,-0.026520,0
1346,606347546,0.999344,0.005006,-0.016993,-0.031592,0.105052,0.024663,-0.032041,0
1347,606364213,0.999388,0.002655,-0.018790,-0.029368,0.097499,0.031583,-0.032672,0
1348,606380880,0.999418,0.000866,-0.019041,-0.028287,0.095929,0.035163,-0.030866,0
1349,606397547,0.999461,0.000927,-0.017294,-0.027872,0.090442,0.035581,-0.026783,0
1350,606414214,0.999482,0.002051,-0.015159,-0.028314,0.084399,0.039369,-0.027106,0
1351,606430881,0.999493,0.002986,-0.013245,-0.028813,0.082098,0.041721,-0.026668,0
1352,606447548,0.999531,0.004149,-0.009385,-0.028861,0.085125,0.043452,-0.023015,0
1353,606464215,0.999525,0.005265,-0.003981,-0.030090,0.084073,0.047454,-0.024683,0
1354,606480882,0.999474,0.006402,-0.000860,-0.031770,0.071534,0.052046,-0.031927,0
1355,606497549,0.999417,0.007935,-0.002645,-0.033106,0.051929,0.057141,-0.037061,0
1356,606514216,0.999350,0.009017,-0.008606,-0.033841,0.036339,0.062459,-0.041658,0
1357,606530883,0.999254,0.010306,-0.012892,-0.034928,0.032051,0.062330,-0.033781,0
1358,606547550,0.999229,0.012167,-0.011034,-0.035665,0.021466,0.064117,-0.031904,0
1359,606564217,0.999241,0.012526,-0.006853,-0.036239,-0.008101,0.074095,-0.049788,0
1360,606580884,0.999300,0.011610,-0.004644,-0.035272,-0.045963,0.074236,-0.067756,0
1361,606597551,0.999366,0.010540,-0.005688,-0.033522,-0.084646,0.075788,-0.084190,0
1362,606614218,0.999446,0.009928,-0.007594,-0.030843,-0.121422,0.073023,-0.095071,0
1363,606630885,0.999580,0.009424,-0.007145,-0.026450,-0.158088,0.076095,-0.106106,0
1364,606647552,0.999719,0.008154,-0.004938,-0.021706,-0.196948,0.082195,-0.124328,0
1365,606664219,0.999839,0.005637,-0.001983,-0.016947,-0.235083,0.087588,-0.141320,0
1366,606680886,0.999938,0.002477,0.001014,-0.010779,-0.262816,0.085102,-0.152746,0
1367,606697553,0.999992,-0.000214,0.002388,-0.003307,-0.269251,0.080439,-0.155445,0
1368,606714220,0.999987,-0.002136,0.001394,0.004346,-0.249159,0.078840,-0.147182,0
1369,606730887,0.999929,-0.003291,-0.000628,0.011422,-0.212796,0.082650,-0.131243,0
1370,606747554,0.999856,-0.003891,-0.001668,0.016456,-0.171504,0.088050,-0.111992,0
1371,606764221,0.999807,-0.003989,-0.000701,0.019250,-0.139205,0.093990,-0.098406,0
1372,606780888,0.999767,-0.004476,0.001662,0.021035,-0.118115,0.095994,-0.093178,0
1373,606797555,0.999722,-0.005850,0.003843,0.022504,-0.099188,0.094355,-0.091802,0
1374,606814222,0.999690,-0.007967,0.004772,0.023115,-0.076857,0.094053,-0.088371,0
1375,606830889,0.999669,-0.009714,0.005144,0.023274,-0.057166,0.093072,-0.081309,0
1376,606847556,0.999642,-0.010715,0.005022,0.023987,-0.043716,0.091069,-0.075405,0
1377,606864223,0.999607,-0.011326,0.003850,0.025341,-0.034503,0.090151,-0.071780,0
1378,606880890,0.999553,-0.012149,0.001854,0.027263,-0.028094,0.088659,-0.069889,0
1379,606897557,0.999475,-0.013875,-0.000491,0.029259,-0.017778,0.086934,-0.067691,0
1380,606914224,0.999416,-0.016622,-0.002718,0.029717,0.002434,0.081016,-0.063394,0
1381,606930891,0.999400,-0.017733,-0.003385,0.029543,0.018544,0.076561,-0.049749,0
1382,606947558,0.999446,-0.016746,-0.002550,0.028646,0.032648,0.072122,-0.036643,0
1383,606964225,0.999473,-0.013964,-0.000423,0.029314,0.040105,0.068800,-0.027461,0
1384,606980892,0.999397,-0.011941,0.002378,0.032530,0.048625,0.065158,-0.023004,0
1385,606997559,0.999198,-0.010537,0.004394,0.038371,0.063050,0.053416,-0.017862,0
1386,607014226,0.998937,-0.008003,0.005077,0.045121,0.072980,0.046506,-0.010436,0
1387,607030893,0.998673,-0.004589,0.004792,0.051064,0.084186,0.042418,-0.011009,0
1388,607047560,0.998495,-0.002143,0.003136,0.054702,0.089701,0.036997,-0.018375,0
1389,607064227,0.998354,-0.000958,0.001805,0.057318,0.117286,0.018729,-0.022244,0
1390,607080894,0.998320,-0.000853,0.001151,0.057916,0.156212,-0.008103,-0.023937,0
1391,607097561,0.998267,0.001062,0.001135,0.058834,0.188060,-0.031776,-0.017159,0
1392,607114228,0.998244,0.004493,0.003332,0.058967,0.217027,-0.051852,-0.011994,0
1393,607130895,0.998284,0.008117,0.007055,0.057558,0.249440,-0.064174,-0.010503,0
1394,607147562,0.998629,0.009730,0.010650,0.050322,0.282657,-0.056908,-0.016692,0
1395,607164229,0.999235,0.008157,0.010962,0.036643,0.294466,-0.052614,-0.025153,0
1396,607180896,0.999626,0.004787,0.008424,0.025585,0.279872,-0.060010,-0.031454,0
1397,607197563,0.999816,0.002107,0.004055,0.018635,0.266353,-0.058252,-0.034604,0
1398,607214230,0.999918,-0.000214,-0.001029,0.012726,0.259220,-0.056143,-0.032283,0
1399,607230897,0.999959,-0.001471,-0.002721,0.008454,0.256337,-0.053984,-0.024173,0
1400,607247564,0.999984,-0.001277,-0.001621,0.005220,0.246661,-0.047134,-0.020840,0
1401,607264231,0.999994,-0.000371,-0.000780,0.003359,0.229955,-0.040990,-0.023772,0
1402,607280898,0.999997,-0.000037,-0.000856,0.002214,0.217095,-0.031104,-0.031756,0
1403,607297565,0.999997,-0.000676,-0.002141,0.000862,0.204898,-0.027078,-0.039405,0
1404,607314232,0.999991,-0.002130,-0.003631,0.000542,0.193981,-0.025140,-0.043278,0
1405,607330899,0.999979,-0.003758,-0.005234,0.000018,0.188422,-0.022612,-0.045293,0
1406,607347566,0.999966,-0.005012,-0.006488,-0.000911,0.183119,-0.024056,-0.043877,0
1407,607364233,0.999959,-0.005579,-0.006898,-0.001634,0.177663,-0.024038,-0.041981,0
1408,607380900,0.999959,-0.005431,-0.006812,-0.002388,0.172766,-0.026479,-0.039834,0
1409,607397567,0.999966,-0.004724,-0.006187,-0.002810,0.167346,-0.027541,-0.036928,0
1410,607414234,0.999974,-0.004136,-0.005174,-0.002978,0.163189,-0.024750,-0.036082,0
1411,607430901,0.999980,-0.003854,-0.004266,-0.002750,0.157074,-0.023524,-0.038358,0
1412,607447568,0.999982,-0.003549,-0.003933,-0.002708,0.155342,-0.019577,-0.039489,0
1413,607464235,0.999983,-0.003069,-0.003775,-0.003253,0.153512,-0.017845,-0.040567,0
1414,607480902,0.999986,-0.002349,-0.003119,-0.003680,0.150767,-0.015770,-0.041434,0
1415,607497569,0.999990,-0.001657,-0.002424,-0.003225,0.145214,-0.013880,-0.044399,0
1416,607514236,0.999994,-0.001221,-0.002320,-0.002381,0.142838,-0.007958,-0.048579,0
1417,607530903,0.999994,-0.001243,-0.002594,-0.001840,0.143032,-0.004147,-0.051976,0
1418,607547570,0.999994,-0.001807,-0.002637,-0.001510,0.146121,-0.003080,-0.054211,0
1419,607564237,0.999992,-0.002478,-0.002859,-0.001421,0.147254,-0.003191,-0.054411,0
1420,607580904,0.999982,-0.003409,-0.004654,-0.001582,0.146707,-0.004417,-0.055827,0
1421,607597571,0.999958,-0.004705,-0.007635,-0.001812,0.147879,-0.006262,-0.056854,0
1422,607614238,0.999935,-0.005720,-0.009688,-0.001626,0.151355,-0.007025,-0.056429,0
1423,607630905,0.999928,-0.006018,-0.010247,-0.001700,0.154953,-0.007195,-0.054612,0
1424,607647572,0.999938,-0.005648,-0.009412,-0.001946,0.156446,-0.007715,-0.055064,0
1425,607664239,0.999953,-0.004987,-0.007921,-0.002488,0.158367,-0.005271,-0.058601,0
1426,607680906,0.999962,-0.004749,-0.006315,-0.003730,0.159366,-0.000407,-0.064278,0
1427,607697573,0.999960,-0.005277,-0.005334,-0.004934,0.154449,0.002519,-0.070242,0
1428,607714240,0.999940,-0.006105,-0.006545,-0.006274,0.152487,0.006660,-0.073421,0
1429,607730907,0.999883,-0.007031,-0.009734,-0.009434,0.155800,0.011851,-0.072133,0
1430,607747574,0.999785,-0.007100,-0.013530,-0.013997,0.157858,0.010388,-0.066004,0
1431,607764241,0.999683,-0.004878,-0.016417,-0.018435,0.158103,0.007033,-0.055141,0
1432,607780908,0.999623,-0.000709,-0.016713,-0.021772,0.157801,0.005295,-0.048413,0
1433,607797575,0.999591,0.004046,-0.014317,-0.024408,0.156287,0.007664,-0.047324,0
1434,607814242,0.999555,0.008870,-0.010805,-0.026358,0.150047,0.010873,-0.052611,0
1435,607830909,0.999510,0.013178,-0.007530,-0.027366,0.144723,0.014454,-0.059036,0
1436,607847576,0.999494,0.016371,-0.003590,-0.027046,0.139309,0.017937,-0.067568,0
1437,607864243,0.999501,0.018723,0.001545,-0.025385,0.138060,0.024422,-0.076090,0
1438,607880910,0.999507,0.019864,0.008218,-0.022891,0.137161,0.030015,-0.083569,0
1439,607897577,0.999456,0.020650,0.016226,-0.019942,0.137337,0.034040,-0.091802,0
1440,607914244,0.999331,0.020671,0.024662,-0.017407,0.138612,0.039137,-0.100835,0
1441,607930911,0.999175,0.019335,0.032319,-0.015200,0.140099,0.042768,-0.110538,0
1442,607947578,0.999036,0.017210,0.038025,-0.013615,0.142232,0.044964,-0.116922,0
1443,607964245,0.998886,0.015638,0.042599,-0.012979,0.150441,0.042425,-0.113737,0
1444,607980912,0.998624,0.015426,0.048473,-0.012710,0.160363,0.038635,-0.104768,0
1445,607997579,0.998259,0.016473,0.055185,-0.012725,0.170846,0.036551,-0.093001,0
1446,608014246,0.997709,0.018325,0.063803,-0.013028,0.181557,0.033858,-0.084401,0
1447,608030913,0.997125,0.020251,0.071647,-0.014092,0.187926,0.033866,-0.084496,0
1448,608047580,0.996690,0.021019,0.076995,-0.015473,0.189194,0.035152,-0.079659,0
1449,608064247,0.996617,0.020159,0.078070,-0.015903,0.178626,0.038659,-0.072832,0
1450,608080914,0.997021,0.017794,0.073458,-0.015389,0.158559,0.049518,-0.056354,0
1451,608097581,0.997776,0.013065,0.063711,-0.014589,0.137990,0.063734,-0.032331,0
1452,608114248,0.998508,0.007063,0.052253,-0.014185,0.117144,0.073709,-0.005534,0
1453,608130915,0.999077,0.001407,0.040934,-0.012944,0.096139,0.075342,0.021350,0
1454,608147582,0.999434,-0.002508,0.031883,-0.010426,0.084252,0.075420,0.046334,0
1455,608164249,0.999656,-0.004889,0.024509,-0.007934,0.075782,0.079633,0.060070,0
1456,608180916,0.999811,-0.007608,0.016956,-0.005791,0.068279,0.081892,0.064140,0
1457,608197583,0.999898,-0.010796,0.008837,-0.002930,0.064904,0.083648,0.064572,0
1458,608214250,0.999870,-0.016058,-0.000981,0.000710,0.064603,0.087903,0.053543,0
1459,608230917,0.999655,-0.023438,-0.011066,0.004266,0.079464,0.086968,0.053535,0
1460,608247584,0.999416,-0.029164,-0.016865,0.005643,0.100860,0.076169,0.062837,0
1461,608264251,0.999277,-0.032548,-0.018467,0.006692,0.108607,0.062008,0.068837,0
1462,608280918,0.999001,-0.036651,-0.024426,0.007516,0.103016,0.058926,0.056700,0
1463,608297585,0.998269,-0.044022,-0.038305,0.007360,0.107558,0.046869,0.045624,0
1464,608314252,0.997335,-0.050887,-0.051997,0.005545,0.137251,0.028649,0.051321,0
1465,608330919,0.996663,-0.056071,-0.059294,0.001693,0.169402,0.008985,0.057737,0
1466,608347586,0.996457,-0.058203,-0.060622,-0.003297,0.194163,-0.009067,0.066713,0
1467,608364253,0.996330,-0.057419,-0.062868,-0.008783,0.202194,-0.026398,0.058225,0
1468,608380920,0.996173,-0.055089,-0.066585,-0.013088,0.212493,-0.040218,0.046987,0
1469,608397587,0.996010,-0.052345,-0.070000,-0.018003,0.225492,-0.035162,0.044480,0
1470,608414254,0.996051,-0.048162,-0.071802,-0.020186,0.221269,-0.041742,0.026798,0
1471,608430921,0.996348,-0.041709,-0.072258,-0.018146,0.205529,-0.026410,0.025034,0
1472,608447588,0.996537,-0.034797,-0.074256,-0.013763,0.183050,-0.006274,0.012223,0
1473,608464255,0.997063,-0.026784,-0.071002,-0.010291,0.191894,0.004415,0.015091,0
1474,608480922,0.998563,-0.016451,-0.050080,-0.009707,0.226141,0.022512,0.020859,0
1475,608497589,0.999499,-0.008576,-0.027854,-0.012329,0.199487,0.027065,-0.026108,0
1476,608514256,0.999630,-0.002853,-0.020970,-0.017116,0.176640,0.037588,-0.056830,0
1477,608530923,0.999426,0.000966,-0.022956,-0.024880,0.161605,0.038618,-0.061370,0
1478,608547590,0.999328,0.006164,-0.021653,-0.028937,0.151560,0.028225,-0.051724,0
1479,608564257,0.999397,0.012244,-0.013195,-0.029698,0.145724,0.034060,-0.043864,0
1480,608580924,0.999384,0.016985,-0.002762,-0.030583,0.135787,0.040136,-0.050678,0
1481,608597591,0.999283,0.021260,0.004129,-0.031071,0.121271,0.039680,-0.077501,0
1482,608614258,0.999173,0.023667,0.005287,-0.032630,0.103110,0.040558,-0.090149,0
1483,608630925,0.999116,0.026377,0.004627,-0.032396,0.084855,0.036654,-0.091261,0
1484,608647592,0.999136,0.029272,0.004195,-0.029198,0.072590,0.033820,-0.093485,0
1485,608664259,0.999210,0.031229,0.003877,-0.024255,0.064417,0.041520,-0.105741,0
1486,608680926,0.999338,0.030056,0.002300,-0.020352,0.063772,0.055354,-0.119567,0
1487,608697593,0.999487,0.026568,0.003433,-0.017555,0.075457,0.052505,-0.120470,0
1488,608714260,0.999507,0.025067,0.012122,-0.014483,0.090398,0.041894,-0.121496,0
1489,608730927,0.999375,0.024199,0.022363,-0.012806,0.088762,0.038969,-0.137251,0
1490,608747594,0.999271,0.022516,0.027915,-0.013091,0.091740,0.037943,-0.150647,0
1491,608764261,0.999171,0.020165,0.032649,-0.013586,0.102220,0.031566,-0.153628,0
1492,608780928,0.999046,0.018383,0.037498,-0.012795,0.109619,0.025214,-0.159279,0
1493,608797595,0.998966,0.016227,0.040736,-0.012042,0.118204,0.027338,-0.159784,0
1494,608814262,0.998881,0.013778,0.043663,-0.011872,0.129534,0.026800,-0.152841,0
