sep=,
DeviceTag:,B
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Inertial data Mode - High Fidelity
StartTime: ,2024-09-12_16:23:48_281 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Status
1192,603797495,1.000000,0.000247,-0.000260,0.000025,-0.059675,0.136486,0.057515,0
1193,603814162,1.000000,0.000256,-0.000258,0.000059,-0.059750,0.136021,0.057880,0
1194,603830829,1.000000,0.000177,-0.000263,0.000034,-0.060054,0.136045,0.058144,0
1195,603847496,1.000000,0.000165,-0.000244,-0.000005,-0.059872,0.136568,0.058016,0
1196,603864163,1.000000,0.000106,-0.000132,-0.000019,-0.059124,0.136628,0.058690,0
1197,603880830,1.000000,0.000051,-0.000058,0.000043,-0.058603,0.136065,0.058861,0
1198,603897497,1.000000,0.000083,-0.000099,0.000168,-0.059110,0.135369,0.058493,0
1199,603914164,1.000000,0.000171,-0.000167,0.000184,-0.059612,0.135330,0.058639,0
1200,603930831,1.000000,0.000292,-0.000164,0.000143,-0.059192,0.134755,0.058756,0
1201,603947498,1.000000,0.000392,-0.000082,0.000118,-0.058108,0.134864,0.058012,0
1202,603964165,1.000000,0.000490,0.000025,0.000075,-0.058002,0.134645,0.058350,0
1203,603980832,1.000000,0.000573,0.000043,0.000029,-0.058370,0.134943,0.058854,0
1204,603997499,1.000000,0.000616,0.000043,-0.000007,-0.058495,0.134609,0.058769,0
1205,604014166,1.000000,0.000574,0.000063,-0.000039,-0.058226,0.134620,0.058953,0
1206,604030833,1.000000,0.000499,0.000115,-0.000062,-0.057799,0.135494,0.059005,0
1207,604047500,1.000000,0.000455,0.000191,-0.000073,-0.057710,0.135856,0.059372,0
1208,604064167,1.000000,0.000373,0.000281,-0.000081,-0.058021,0.136115,0.058546,0
1209,604080834,1.000000,0.000358,0.000393,-0.000107,-0.058356,0.135371,0.058891,0
1210,604097501,1.000000,0.000423,0.000515,-0.000072,-0.058476,0.134711,0.058732,0
1211,604114168,1.000000,0.000501,0.000442,0.000044,-0.058222,0.134304,0.058708,0
1212,604130835,1.000000,0.000613,0.000345,0.000104,-0.058333,0.134811,0.059146,0
1213,604147502,1.000000,0.000682,0.000330,0.000046,-0.058932,0.135063,0.059721,0
1214,604164169,1.000000,0.000644,0.000352,-0.000018,-0.059751,0.135540,0.059386,0
1215,604180836,1.000000,0.000541,0.000442,-0.000049,-0.060232,0.136154,0.059524,0
1216,604197503,1.000000,0.000419,0.000494,-0.000026,-0.059990,0.136565,0.059194,0
1217,604214170,1.000000,0.000266,0.000571,0.000025,-0.059494,0.136127,0.059231,0
1218,604230837,1.000000,0.000255,0.000588,0.000082,-0.060310,0.135520,0.059211,0
1219,604247504,1.000000,0.000363,0.000563,0.000082,-0.060479,0.134757,0.058942,0
1220,604264171,1.000000,0.000454,0.000538,0.000124,-0.060001,0.134977,0.058617,0
1221,604280838,1.000000,0.000436,0.000517,0.000177,-0.059999,0.135661,0.058750,0
1222,604297505,1.000000,0.000345,0.000560,0.000202,-0.059820,0.135215,0.058925,0
1223,604314172,1.000000,0.000398,0.000612,0.000244,-0.059868,0.135097,0.058228,0
1224,604330839,1.000000,0.000597,0.000561,0.000242,-0.060096,0.134606,0.059077,0
1225,604347506,1.000000,0.000711,0.000476,0.000274,-0.060520,0.134882,0.058811,0
1226,604364173,1.000000,0.000636,0.000442,0.000312,-0.060030,0.135674,0.058702,0
1227,604380840,1.000000,0.000538,0.000507,0.000314,-0.059866,0.136620,0.059204,0
1228,604397507,1.000000,0.000487,0.000545,0.000331,-0.059629,0.135859,0.059233,0
1229,604414174,1.000000,0.000553,0.000539,0.000374,-0.060343,0.134865,0.058854,0
1230,604430841,1.000000,0.000650,0.000459,0.000325,-0.061013,0.133873,0.059229,0
1231,604447508,1.000000,0.000810,0.000323,0.000228,-0.061289,0.134023,0.059442,0
1232,604464175,1.000000,0.000892,0.000176,0.000193,-0.061380,0.134753,0.059797,0
1233,604480842,1.000000,0.000783,0.000139,0.000156,-0.061641,0.136592,0.060130,0
1234,604497509,1.000000,0.000460,0.000231,0.000042,-0.060589,0.137045,0.060023,0
1235,604514176,1.000000,0.000139,0.000338,-0.000009,-0.059527,0.136239,0.059398,0
1236,604530843,1.000000,0.000019,0.000349,0.000001,-0.059450,0.135337,0.058349,0
1237,604547510,1.000000,0.000097,0.000340,0.000059,-0.059881,0.134668,0.057869,0
1238,604564177,1.000000,0.000279,0.000344,0.000121,-0.060337,0.134568,0.057753,0
1239,604580844,1.000000,0.000545,0.000311,0.000145,-0.060853,0.133481,0.057609,0
1240,604597511,1.000000,0.000845,0.000254,0.000140,-0.060077,0.133870,0.057651,0
1241,604614178,0.999999,0.001015,0.000213,0.000144,-0.059831,0.134522,0.058300,0
1242,604630845,0.999999,0.000995,0.000280,0.000144,-0.060065,0.135634,0.059248,0
1243,604647512,1.000000,0.000744,0.000369,0.000075,-0.059996,0.136558,0.058830,0
1244,604664179,1.000000,0.000522,0.000395,0.000052,-0.059529,0.136293,0.059037,0
1245,604680846,1.000000,0.000435,0.000318,0.000064,-0.059095,0.135414,0.058594,0
1246,604697513,1.000000,0.000455,0.000280,0.000042,-0.059055,0.135514,0.058454,0
1247,604714180,1.000000,0.000593,0.000333,0.000006,-0.059560,0.136008,0.058429,0
1248,604730847,1.000000,0.000742,0.000419,-0.000000,-0.059620,0.135137,0.059230,0
1249,604747514,1.000000,0.000834,0.000392,0.000103,-0.059774,0.134155,0.058988,0
1250,604764181,1.000000,0.000907,0.000241,0.000133,-0.060657,0.133176,0.058753,0
1251,604780848,0.999999,0.001050,0.000244,0.000028,-0.059663,0.133279,0.057772,0
1252,604797515,0.999999,0.001141,0.000383,-0.000022,-0.059461,0.135321,0.058229,0
1253,604814182,0.999999,0.001109,0.000435,0.000038,-0.059531,0.136416,0.057926,0
1254,604830849,0.999999,0.001040,0.000457,0.000070,-0.059444,0.134813,0.057164,0
1255,604847516,0.999999,0.001143,0.000669,0.000126,-0.058351,0.135348,0.056741,0
1256,604864183,0.999999,0.001306,0.000917,0.000225,-0.057790,0.136160,0.056638,0
1257,604880850,0.999998,0.001549,0.000974,0.000243,-0.058120,0.132995,0.056804,0
1258,604897517,0.999998,0.001874,0.000755,0.000060,-0.058465,0.129885,0.054499,0
1259,604914184,0.999997,0.002560,0.000380,-0.000304,-0.060029,0.129108,0.052939,0
1260,604930851,0.999994,0.003251,0.000244,-0.000697,-0.059425,0.132588,0.052897,0
1261,604947518,0.999993,0.003587,0.000407,-0.000911,-0.059967,0.138040,0.054286,0
1262,604964185,0.999994,0.003321,0.000671,-0.001052,-0.059848,0.139959,0.055272,0
1263,604980852,0.999995,0.002615,0.000878,-0.001410,-0.058207,0.141841,0.052684,0
1264,604997519,0.999996,0.002151,0.001174,-0.001724,-0.058178,0.144394,0.051741,0
1265,605014186,0.999996,0.001624,0.001574,-0.001647,-0.058238,0.145639,0.053299,0
1266,605030853,0.999997,0.001351,0.001772,-0.001373,-0.059536,0.143782,0.052247,0
1267,605047520,0.999997,0.001385,0.001915,-0.001028,-0.059988,0.143021,0.050800,0
1268,605064187,0.999996,0.001686,0.002050,-0.000717,-0.060812,0.141576,0.050759,0
1269,605080854,0.999996,0.001877,0.001827,-0.000381,-0.061145,0.142853,0.050047,0
1270,605097521,0.999996,0.002042,0.001925,-0.000245,-0.060670,0.145510,0.050368,0
1271,605114188,0.999997,0.001484,0.002035,-0.000041,-0.060748,0.150077,0.051857,0
1272,605130855,0.999997,0.000524,0.002212,0.000355,-0.062823,0.151521,0.053035,0
1273,605147522,0.999997,-0.000509,0.002344,0.000739,-0.063100,0.146499,0.052556,0
1274,605164189,0.999996,-0.001163,0.002446,0.001030,-0.062809,0.142350,0.048603,0
1275,605180856,0.999995,-0.001162,0.002423,0.001359,-0.065288,0.138630,0.048341,0
1276,605197523,0.999996,-0.000667,0.002093,0.001801,-0.069965,0.133209,0.048043,0
1277,605214190,0.999996,0.000538,0.001134,0.002660,-0.073296,0.126761,0.048641,0
1278,605230857,0.999992,0.002154,-0.000005,0.003491,-0.071986,0.123239,0.047495,0
1279,605247524,0.999986,0.003724,-0.001002,0.003748,-0.068535,0.124717,0.046510,0
1280,605264191,0.999983,0.004326,-0.001638,0.003489,-0.066149,0.131579,0.047031,0
1281,605280858,0.999988,0.003600,-0.001778,0.002928,-0.065530,0.138050,0.048217,0
1282,605297525,0.999994,0.002225,-0.001472,0.002207,-0.065558,0.139288,0.048340,0
1283,605314192,0.999998,0.001111,-0.000907,0.001626,-0.066886,0.139380,0.046407,0
1284,605330859,0.999999,0.000444,-0.000469,0.000910,-0.065693,0.139423,0.047166,0
1285,605347526,1.000000,-0.000077,-0.000113,0.000065,-0.064655,0.139298,0.047348,0
1286,605364193,1.000000,-0.000333,0.000306,-0.000792,-0.061555,0.139319,0.047603,0
1287,605380860,0.999998,-0.000681,0.000843,-0.001426,-0.060511,0.139728,0.047221,0
1288,605397527,0.999997,-0.001051,0.001104,-0.001993,-0.060140,0.137900,0.047493,0
1289,605414194,0.999996,-0.001035,0.001155,-0.002412,-0.059212,0.136587,0.046388,0
1290,605430861,0.999996,-0.001024,0.001144,-0.002561,-0.059187,0.137278,0.046244,0
1291,605447528,0.999996,-0.001315,0.000911,-0.002376,-0.060900,0.140604,0.047545,0
1292,605464195,0.999996,-0.001768,0.000923,-0.001872,-0.063064,0.142821,0.047382,0
1293,605480862,0.999996,-0.002079,0.001082,-0.001304,-0.065053,0.141254,0.048226,0
1294,605497529,0.999997,-0.002074,0.001128,-0.001006,-0.065627,0.138372,0.047647,0
1295,605514196,0.999998,-0.001677,0.000863,-0.000738,-0.066610,0.137031,0.048160,0
1296,605530863,0.999999,-0.001167,0.000638,-0.000403,-0.067537,0.137362,0.049779,0
1297,605547530,0.999999,-0.001121,0.000404,-0.000179,-0.067518,0.137640,0.051410,0
1298,605564197,0.999999,-0.001163,0.000114,0.000112,-0.068930,0.138019,0.051744,0
1299,605580864,0.999999,-0.001258,-0.000081,0.000375,-0.069619,0.138843,0.052906,0
1300,605597531,0.999999,-0.001458,-0.000264,0.000653,-0.069522,0.139690,0.054917,0
1301,605614198,0.999998,-0.001682,-0.000334,0.001054,-0.068191,0.140412,0.054740,0
1302,605630865,0.999997,-0.001921,-0.000327,0.001569,-0.065962,0.138913,0.054102,0
1303,605647532,0.999996,-0.001566,-0.000701,0.002352,-0.064412,0.136515,0.056102,0
1304,605664199,0.999993,-0.000756,-0.001663,0.003110,-0.062345,0.132655,0.054417,0
1305,605680866,0.999992,0.000667,-0.002067,0.003214,-0.054578,0.132768,0.051808,0
1306,605697533,0.999993,0.001551,-0.001205,0.003232,-0.049945,0.142438,0.050089,0
1307,605714200,0.999992,0.001375,-0.000247,0.003814,-0.050318,0.152802,0.051605,0
1308,605730867,0.999990,0.000520,0.000341,0.004486,-0.054344,0.150323,0.056316,0
1309,605747534,0.999990,-0.000503,0.000257,0.004382,-0.054673,0.139962,0.058209,0
1310,605764201,0.999994,-0.000611,0.000429,0.003487,-0.052380,0.132846,0.053895,0
1311,605780868,0.999996,-0.000626,0.000811,0.002504,-0.050779,0.130926,0.050732,0
1312,605797535,0.999997,-0.000807,0.001217,0.002173,-0.048318,0.140347,0.051146,0
1313,605814202,0.999996,-0.001352,0.001609,0.001855,-0.049798,0.143250,0.056183,0
1314,605830869,0.999997,-0.001465,0.001522,0.001358,-0.052480,0.130622,0.055993,0
1315,605847536,0.999999,-0.000575,0.001216,0.001004,-0.052922,0.124821,0.053527,0
1316,605864203,0.999999,0.000538,0.001318,0.000970,-0.050765,0.131619,0.054949,0
1317,605880870,0.999998,0.000722,0.001641,0.001063,-0.049476,0.140212,0.058936,0
1318,605897537,0.999998,0.000266,0.001710,0.000839,-0.051913,0.137692,0.060102,0
1319,605914204,0.999999,0.000392,0.001358,0.000329,-0.054896,0.128547,0.059138,0
1320,605930871,0.999998,0.001525,0.001109,-0.000309,-0.054593,0.124350,0.056591,0
1321,605947538,0.999996,0.002513,0.001040,-0.000917,-0.056648,0.127716,0.055497,0
1322,605964205,0.999995,0.002773,0.000933,-0.001445,-0.057829,0.135166,0.056597,0
1323,605980872,0.999996,0.002250,0.000912,-0.001748,-0.058352,0.141687,0.056880,0
1324,605997539,0.999997,0.001265,0.000893,-0.001803,-0.059274,0.143053,0.058428,0
1325,606014206,0.999998,0.000584,0.000960,-0.001725,-0.059347,0.141756,0.058109,0
1326,606030873,0.999998,0.000519,0.001122,-0.001436,-0.059908,0.139658,0.057059,0
1327,606047540,0.999998,0.001062,0.000966,-0.001008,-0.060810,0.138571,0.055482,0
1328,606064207,0.999997,0.002098,0.000365,-0.000731,-0.060146,0.137362,0.053934,0
1329,606080874,0.999995,0.002964,-0.000061,-0.000475,-0.059331,0.140207,0.052755,0
1330,606097541,0.999995,0.003044,-0.000318,-0.000406,-0.058702,0.144127,0.054261,0
1331,606114208,0.999997,0.002287,-0.000402,-0.000401,-0.057304,0.148161,0.053548,0
1332,606130875,0.999999,0.001443,-0.000307,-0.000309,-0.058630,0.149058,0.053577,0
1333,606147542,1.000000,0.000892,-0.000200,-0.000338,-0.059343,0.145424,0.053115,0
1334,606164209,1.000000,0.000763,-0.000006,-0.000383,-0.058139,0.142744,0.049854,0
1335,606180876,0.999999,0.000980,0.000178,-0.000384,-0.055994,0.140914,0.047710,0
1336,606197543,0.999999,0.001128,0.000241,-0.000434,-0.054951,0.137819,0.046346,0
1337,606214210,0.999999,0.001248,0.000458,-0.000680,-0.053799,0.136052,0.043985,0
1338,606230877,0.999997,0.002053,0.000965,-0.000985,-0.055891,0.134694,0.041410,0
1339,606247544,0.999996,0.002525,0.000756,-0.001277,-0.055996,0.140033,0.046701,0
1340,606264211,1.000000,0.000883,-0.000036,-0.000461,-0.047984,0.150987,0.055749,0
1341,606280878,1.000000,0.000041,-0.000078,0.000619,-0.045707,0.157046,0.051817,0
1342,606297545,0.999999,0.000124,0.000554,0.000997,-0.051780,0.152439,0.052507,0
1343,606314212,0.999999,0.000489,0.001184,0.001087,-0.056118,0.148836,0.051825,0
1344,606330879,0.999997,0.001264,0.001769,0.000951,-0.058913,0.148152,0.051826,0
1345,606347546,0.999997,0.001604,0.001850,0.000857,-0.058265,0.147636,0.054731,0
1346,606364213,0.999997,0.001295,0.001499,0.001221,-0.056308,0.150048,0.057248,0
1347,606380880,0.999998,0.000585,0.001235,0.001718,-0.056794,0.150485,0.057333,0
1348,606397547,0.999998,-0.000578,0.001027,0.001739,-0.057991,0.148547,0.055237,0
1349,606414214,0.999998,-0.001130,0.001259,0.001284,-0.056178,0.144896,0.054193,0
1350,606430881,0.999997,-0.001510,0.001776,0.000833,-0.053333,0.143273,0.051484,0
1351,606447548,0.999995,-0.001398,0.002315,0.001540,-0.057988,0.142399,0.050332,0
1352,606464215,0.999994,-0.000241,0.001925,0.002774,-0.061836,0.134458,0.049086,0
1353,606480882,0.999995,0.001284,0.001034,0.002856,-0.056719,0.126571,0.044969,0
1354,606497549,0.999994,0.002684,0.000691,0.002105,-0.046619,0.128107,0.042557,0
1355,606514216,0.999993,0.003139,0.001186,0.001845,-0.045760,0.142383,0.044457,0
1356,606530883,0.999994,0.002563,0.001596,0.001708,-0.051918,0.147795,0.049766,0
1357,606547550,0.999998,0.000437,0.001658,0.001340,-0.053046,0.148709,0.048952,0
1358,606564217,0.999997,-0.001002,0.001697,0.001076,-0.051146,0.145475,0.048811,0
1359,606580884,0.999996,-0.001741,0.001992,0.000756,-0.049944,0.143775,0.045607,0
1360,606597551,0.999996,-0.002155,0.001753,0.000740,-0.054506,0.140951,0.047031,0
1361,606614218,0.999996,-0.002343,0.001213,0.000973,-0.055855,0.136035,0.045992,0
1362,606630885,0.999998,-0.001623,0.000759,0.001283,-0.060910,0.131105,0.045928,0
1363,606647552,0.999999,-0.000084,0.000096,0.001425,-0.065638,0.124823,0.046704,0
1364,606664219,0.999999,0.001111,-0.000809,0.000760,-0.063850,0.122508,0.048695,0
1365,606680886,0.999998,0.001540,-0.001441,0.000015,-0.062932,0.131111,0.050758,0
1366,606697553,0.999999,0.001123,-0.001203,-0.000382,-0.063561,0.141577,0.052743,0
1367,606714220,1.000000,0.000203,-0.000385,-0.000790,-0.062094,0.142589,0.053306,0
1368,606730887,0.999999,0.000056,0.000233,-0.001332,-0.060146,0.137231,0.050580,0
1369,606747554,0.999998,0.000369,0.000295,-0.001968,-0.058010,0.136138,0.049940,0
1370,606764221,0.999996,0.000508,0.000377,-0.002737,-0.055538,0.137313,0.049267,0
1371,606780888,0.999995,0.000451,0.000366,-0.003042,-0.055090,0.139642,0.049215,0
1372,606797555,0.999997,-0.000028,0.000047,-0.002273,-0.059548,0.146456,0.052196,0
1373,606814222,0.999999,-0.000753,0.000207,-0.001352,-0.060633,0.147192,0.052186,0
1374,606830889,0.999998,-0.001100,0.000375,-0.001358,-0.056757,0.143359,0.051791,0
1375,606847556,0.999999,-0.000842,0.000265,-0.001442,-0.054318,0.141124,0.053154,0
1376,606864223,0.999998,-0.001174,0.000071,-0.001463,-0.054126,0.141393,0.052352,0
1377,606880890,0.999997,-0.001804,0.000056,-0.001561,-0.055346,0.143414,0.050310,0
1378,606897557,0.999997,-0.002167,0.000260,-0.001414,-0.058187,0.144268,0.049977,0
1379,606914224,0.999997,-0.002248,0.000561,-0.000861,-0.060993,0.141505,0.050873,0
1380,606930891,0.999998,-0.001992,0.000398,-0.000367,-0.060560,0.135158,0.053203,0
1381,606947558,0.999999,-0.001098,-0.000147,0.000235,-0.058703,0.134274,0.052854,0
1382,606964225,1.000000,-0.000116,-0.000366,0.000560,-0.056538,0.136928,0.052339,0
1383,606980892,1.000000,0.000339,-0.000053,0.000597,-0.053195,0.140271,0.052559,0
1384,606997559,0.999999,0.000357,0.000405,0.000964,-0.052629,0.140436,0.052213,0
1385,607014226,0.999998,0.000568,0.000409,0.001691,-0.055455,0.136115,0.053992,0
1386,607030893,0.999998,0.000802,0.000013,0.001553,-0.055831,0.132138,0.053346,0
1387,607047560,0.999999,0.001075,0.000120,0.000884,-0.056785,0.135149,0.052381,0
1388,607064227,0.999998,0.001737,0.000814,0.000587,-0.056215,0.144063,0.053388,0
1389,607080894,0.999997,0.001618,0.001427,0.000916,-0.055626,0.147122,0.057977,0
1390,607097561,0.999997,0.000225,0.002007,0.001254,-0.053319,0.143338,0.058283,0
1391,607114228,0.999996,-0.001294,0.002517,0.000938,-0.050681,0.136469,0.056051,0
1392,607130895,0.999996,-0.001129,0.002751,0.000144,-0.051611,0.127120,0.050621,0
1393,607147562,0.999997,0.001013,0.001898,-0.000717,-0.058282,0.115471,0.044561,0
1394,607164229,0.999991,0.003723,0.001080,-0.001409,-0.060923,0.111546,0.045577,0
1395,607180896,0.999984,0.005141,0.000898,-0.002258,-0.058184,0.120750,0.047911,0
1396,607197563,0.999982,0.005168,0.001272,-0.002903,-0.057055,0.138278,0.051295,0
1397,607214230,0.999987,0.003839,0.001623,-0.002875,-0.060570,0.152386,0.055742,0
1398,607230897,0.999994,0.001571,0.001831,-0.002528,-0.063988,0.156738,0.057109,0
1399,607247564,0.999996,-0.000265,0.001741,-0.002300,-0.064672,0.154093,0.056503,0
1400,607264231,0.999996,-0.001023,0.001622,-0.002064,-0.064899,0.150702,0.055040,0
1401,607280898,0.999997,-0.000889,0.001316,-0.001673,-0.067690,0.147558,0.054360,0
1402,607297565,0.999999,-0.000387,0.000905,-0.001058,-0.068820,0.146391,0.054260,0
1403,607314232,1.000000,-0.000168,0.000427,-0.000493,-0.066799,0.147302,0.054511,0
1404,607330899,1.000000,-0.000468,0.000130,-0.000117,-0.064378,0.147677,0.054276,0
1405,607347566,1.000000,-0.000978,0.000141,0.000057,-0.062579,0.145353,0.052944,0
1406,607364233,0.999999,-0.001333,0.000179,0.000214,-0.062940,0.141701,0.051350,0
1407,607380900,0.999999,-0.001321,0.000197,0.000356,-0.064391,0.138379,0.050239,0
1408,607397567,0.999999,-0.001241,0.000195,0.000399,-0.065167,0.135795,0.051006,0
1409,607414234,0.999999,-0.001137,0.000109,0.000369,-0.064898,0.132689,0.051675,0
1410,607430901,1.000000,-0.000874,-0.000006,0.000400,-0.064611,0.131717,0.050833,0
1411,607447568,1.000000,-0.000500,-0.000052,0.000445,-0.064641,0.132589,0.050765,0
1412,607464235,1.000000,-0.000190,-0.000083,0.000399,-0.064473,0.133048,0.051802,0
1413,607480902,1.000000,-0.000046,-0.000030,0.000332,-0.064029,0.132601,0.052899,0
1414,607497569,1.000000,0.000033,0.000022,0.000234,-0.063311,0.133166,0.053288,0
1415,607514236,1.000000,0.000052,0.000030,0.000164,-0.063041,0.134374,0.053833,0
1416,607530903,1.000000,-0.000031,0.000096,0.000109,-0.063612,0.136273,0.054174,0
1417,607547570,1.000000,-0.000084,0.000266,0.000088,-0.064090,0.136246,0.055108,0
1418,607564237,1.000000,-0.000108,0.000363,0.000198,-0.063559,0.135131,0.054504,0
1419,607580904,1.000000,-0.000027,0.000325,0.000285,-0.062420,0.134140,0.054675,0
1420,607597571,1.000000,0.000147,0.000235,0.000254,-0.062308,0.133144,0.055855,0
1421,607614238,1.000000,0.000334,0.000113,0.000226,-0.063767,0.133076,0.055493,0
1422,607630905,1.000000,0.000420,0.000084,0.000191,-0.064723,0.134039,0.055069,0
1423,607647572,1.000000,0.000374,0.000163,0.000027,-0.063175,0.135330,0.055344,0
1424,607664239,1.000000,0.000031,0.000302,-0.000158,-0.060378,0.135622,0.055906,0
1425,607680906,1.000000,-0.000378,0.000403,-0.000256,-0.060839,0.135709,0.055603,0
1426,607697573,1.000000,-0.000574,0.000562,-0.000343,-0.063249,0.135260,0.054599,0
1427,607714240,1.000000,-0.000387,0.000735,-0.000373,-0.063934,0.133840,0.054362,0
1428,607730907,1.000000,-0.000153,0.000801,-0.000217,-0.063520,0.132590,0.055652,0
1429,607747574,1.000000,0.000140,0.000644,0.000008,-0.064179,0.131504,0.056390,0
1430,607764241,1.000000,0.000612,0.000450,0.000172,-0.065774,0.131099,0.056483,0
1431,607780908,0.999999,0.001017,0.000228,0.000199,-0.067149,0.131809,0.057707,0
1432,607797575,0.999999,0.001106,0.000114,0.000117,-0.066292,0.133591,0.057531,0
1433,607814242,1.000000,0.000848,0.000136,-0.000060,-0.064947,0.135154,0.057962,0
1434,607830909,1.000000,0.000292,0.000272,-0.000166,-0.065231,0.136788,0.058169,0
1435,607847576,1.000000,-0.000297,0.000456,-0.000250,-0.066368,0.136791,0.057961,0
1436,607864243,1.000000,-0.000604,0.000629,-0.000220,-0.066054,0.134372,0.057669,0
1437,607880910,1.000000,-0.000636,0.000468,-0.000276,-0.064633,0.132541,0.057204,0
1438,607897577,1.000000,-0.000683,0.000467,-0.000321,-0.063650,0.135040,0.056880,0
1439,607914244,0.999999,-0.000939,0.000512,-0.000445,-0.064036,0.137956,0.057421,0
1440,607930911,0.999999,-0.001375,0.000870,-0.000582,-0.064108,0.137378,0.056779,0
1441,607947578,0.999997,-0.001699,0.001304,-0.000643,-0.063417,0.135199,0.056645,0
1442,607964245,0.999997,-0.002042,0.001551,-0.000582,-0.062661,0.134451,0.055988,0
1443,607980912,0.999996,-0.002137,0.001680,-0.000460,-0.062520,0.133813,0.055640,0
1444,607997579,0.999996,-0.002013,0.001752,-0.000351,-0.062643,0.131856,0.055159,0
1445,608014246,0.999997,-0.001721,0.001907,-0.000175,-0.063584,0.132990,0.054281,0
1446,608030913,0.999997,-0.001347,0.002130,-0.000034,-0.064069,0.131644,0.054649,0
1447,608047580,0.999996,-0.001074,0.002449,0.000120,-0.064279,0.130661,0.054038,0
1448,608064247,0.999996,-0.000794,0.002670,0.000204,-0.063116,0.128619,0.053603,0
1449,608080914,0.999995,-0.000322,0.002976,0.000307,-0.062506,0.126419,0.053319,0
1450,608097581,0.999995,0.000608,0.003176,0.000527,-0.064034,0.122779,0.055689,0
1451,608114248,0.999994,0.001838,0.002954,0.000808,-0.067642,0.119096,0.057314,0
1452,608130915,0.999991,0.003401,0.002293,0.001113,-0.072510,0.120120,0.059434,0
1453,608147582,0.999989,0.004471,0.001323,0.001047,-0.074735,0.123428,0.062605,0
1454,608164249,0.999989,0.004560,0.000721,0.000561,-0.074989,0.130154,0.064696,0
1455,608180916,0.999992,0.003917,0.000483,-0.000046,-0.075732,0.134810,0.064718,0
1456,608197583,0.999996,0.002760,0.000319,-0.000738,-0.075456,0.136017,0.063378,0
1457,608214250,0.999998,0.001314,0.000192,-0.001479,-0.073202,0.136498,0.060073,0
1458,608230917,0.999998,0.000228,0.000347,-0.001824,-0.071522,0.136691,0.057678,0
1459,608247584,0.999998,-0.000105,0.000427,-0.001772,-0.070656,0.134253,0.055061,0
1460,608264251,0.999999,0.000434,0.000345,-0.001273,-0.071694,0.131830,0.053380,0
1461,608280918,0.999999,0.001443,-0.000085,-0.000696,-0.071185,0.129958,0.053047,0
1462,608297585,0.999998,0.002127,-0.000525,-0.000321,-0.068565,0.131091,0.052874,0
1463,608314252,0.999997,0.002420,-0.000710,-0.000382,-0.065488,0.133856,0.054114,0
1464,608330919,0.999997,0.002302,-0.000753,-0.000596,-0.066073,0.135153,0.054619,0
1465,608347586,0.999998,0.001925,-0.000727,-0.000664,-0.069409,0.136161,0.053096,0
1466,608364253,0.999999,0.001376,-0.000455,-0.000819,-0.069530,0.136448,0.052322,0
1467,608380920,0.999999,0.000728,0.000013,-0.000994,-0.067150,0.134820,0.052503,0
1468,608397587,1.000000,0.000333,0.000271,-0.000826,-0.067537,0.130147,0.052098,0
1469,608414254,1.000000,0.000851,0.000019,-0.000402,-0.070448,0.125678,0.050840,0
1470,608430921,0.999998,0.002148,-0.000584,-0.000065,-0.074719,0.125811,0.050337,0
1471,608447588,0.999994,0.003409,-0.001097,0.000291,-0.075718,0.131432,0.053305,0
1472,608464255,0.999992,0.003623,-0.001435,0.000687,-0.076106,0.140321,0.059175,0
1473,608480922,0.999996,0.002364,-0.001302,0.000923,-0.075521,0.148060,0.061057,0
1474,608497589,1.000000,0.000206,-0.000562,0.000545,-0.072362,0.149466,0.058223,0
1475,608514256,0.999998,-0.002007,0.000191,-0.000229,-0.067530,0.142449,0.055071,0
1476,608530923,0.999995,-0.003180,0.000525,-0.000669,-0.064811,0.133705,0.052615,0
1477,608547590,0.999996,-0.002807,0.000353,-0.000616,-0.068411,0.127055,0.050503,0
1478,608564257,0.999999,-0.001549,-0.000175,-0.000314,-0.073466,0.126485,0.049858,0
1479,608580924,1.000000,-0.000648,-0.000498,-0.000295,-0.074148,0.130327,0.051859,0
1480,608597591,1.000000,-0.000463,-0.000410,-0.000369,-0.071019,0.132626,0.054990,0
1481,608614258,1.000000,-0.000732,-0.000076,-0.000304,-0.067895,0.134806,0.056391,0
1482,608630925,0.999999,-0.001394,0.000264,-0.000077,-0.068336,0.137019,0.057081,0
1483,608647592,0.999997,-0.002287,0.000517,0.000001,-0.069787,0.138522,0.057336,0
1484,608664259,0.999994,-0.003243,0.000691,-0.000096,-0.069917,0.135593,0.058149,0
1485,608680926,0.999992,-0.003908,0.001045,-0.000031,-0.070906,0.132567,0.056640,0
1486,608697593,0.999990,-0.004215,0.001447,-0.000045,-0.070550,0.130435,0.056202,0
1487,608714260,0.999990,-0.004206,0.001759,-0.000137,-0.068625,0.128312,0.057192,0
1488,608730927,0.999992,-0.003550,0.001665,-0.000210,-0.067314,0.123144,0.057302,0
1489,608747594,0.999994,-0.002933,0.001877,-0.000226,-0.066556,0.123375,0.056678,0
1490,608764261,0.999994,-0.002685,0.002318,-0.000198,-0.069657,0.127353,0.057256,0
