sep=,
DeviceTag:,D,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
StartTime:,2024-09-05 16:20:01.000 -0400,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
247, 75284200, -13.621556282043457, 1.0494059324264526, 162.32421875, -0.19597524404525757, -2.415882110595703, 9.755749702453613, -23.007444381713867, 20.582874298095703, 60.099361419677734, 
248, 75300867, -13.494148254394531, 0.9507601261138916, 162.84234619140625, -0.22101888060569763, -2.6558997631073, 9.777753829956055, 7.874051570892334, -12.369742393493652, 28.800636291503906, 
249, 75317534, -13.312971115112305, 0.656815230846405, 163.17408752441406, -0.14830145239830017, -2.556159734725952, 9.71988582611084, 11.3741455078125, -21.10649299621582, 15.245040893554688, 
250, 75334201, -13.307677268981934, 0.361287385225296, 163.5121307373047, -0.012190630659461021, -2.4306938648223877, 9.518980979919434, 0.9283345341682434, -21.2672176361084, 15.625757217407227, 
251, 75350868, -13.064271926879883, 0.008351827040314674, 163.89109802246094, 0.193873330950737, -2.335395574569702, 9.438116073608398, 15.325881004333496, -25.149099349975586, 17.277498245239258, 
252, 75367535, -13.020939826965332, -0.3431757688522339, 164.31973266601562, 0.2121174931526184, -2.3433725833892822, 9.192169189453125, 3.473684310913086, -25.691972732543945, 20.26333236694336, 
253, 75384202, -12.688824653625488, -1.123167634010315, 164.6209716796875, 0.32459259033203125, -2.4425957202911377, 9.36526870727539, 20.963171005249023, -48.98580551147461, 7.176775932312012, 
254, 75400869, -12.337918281555176, -2.0337374210357666, 164.76806640625, 0.2197350561618805, -2.5309865474700928, 10.22747802734375, 22.112367630004883, -54.581459045410156, -3.2595183849334717, 
255, 75417536, -12.343921661376953, -2.4726979732513428, 164.90931701660156, 0.026821594685316086, -2.5656139850616455, 10.792616844177246, 0.7951354384422302, -26.877872467041016, 2.6013729572296143, 
256, 75434203, -12.549802780151367, -2.500764846801758, 164.94384765625, -0.1839679777622223, -2.756962776184082, 10.614624977111816, -11.436120986938477, -1.4497370719909668, 1.6154706478118896, 
257, 75450870, -12.757987976074219, -2.080885410308838, 164.98239135742188, 0.44004562497138977, -2.3620176315307617, 9.690031051635742, -11.559393882751465, 24.685495376586914, 7.727000713348389, 
258, 75467537, -12.847380638122559, -1.7992523908615112, 164.88746643066406, 0.7773270606994629, -2.322538375854492, 9.332662582397461, -4.71498966217041, 18.348371505737305, -1.847375750541687, 
259, 75484204, -12.792323112487793, -1.7778900861740112, 164.74114990234375, 0.49770358204841614, -2.22687029838562, 9.299423217773438, 3.873845100402832, 3.821415662765503, -8.303351402282715, 
260, 75500871, -12.599520683288574, -1.872260570526123, 164.63116455078125, 0.37034475803375244, -2.2470078468322754, 9.393986701965332, 12.199762344360352, -3.4433040618896484, -7.709807395935059, 
261, 75517538, -12.314895629882812, -2.0187342166900635, 164.564697265625, 0.6157944202423096, -2.237243175506592, 9.645157814025879, 17.78461456298828, -7.089958190917969, -5.81895112991333, 
262, 75534205, -12.038314819335938, -2.486577033996582, 164.4189453125, 0.8371321558952332, -2.5254688262939453, 10.342934608459473, 17.09337043762207, -24.9544677734375, -14.490987777709961, 
263, 75550872, -11.756631851196289, -3.0699803829193115, 164.0538787841797, 0.7345132231712341, -2.3864939212799072, 10.392837524414062, 16.686504364013672, -29.084922790527344, -28.652742385864258, 
264, 75567539, -11.494945526123047, -3.639674663543701, 163.5989532470703, 0.5783506631851196, -2.1899759769439697, 10.135017395019531, 14.952533721923828, -27.322694778442383, -33.60576248168945, 
265, 75584206, -11.21357250213623, -4.143139839172363, 163.3365478515625, 0.6178187131881714, -1.9705772399902344, 9.919215202331543, 16.659748077392578, -25.858600616455078, -21.38051986694336, 
266, 75600873, -10.907151222229004, -4.4059648513793945, 163.2906036376953, 0.7340102195739746, -2.0794601440429688, 9.84327220916748, 19.020082473754883, -14.288454055786133, -5.756729602813721, 
267, 75617540, -10.556093215942383, -4.389033317565918, 163.32798767089844, 0.8962665796279907, -2.0163931846618652, 9.67866039276123, 22.07805824279785, 1.2402843236923218, 2.351250171661377, 
268, 75634207, -10.11270523071289, -4.347828388214111, 163.52784729003906, 0.9319449067115784, -1.721343755722046, 9.76583480834961, 28.36134910583496, 0.9468404054641724, 12.169169425964355, 
269, 75650874, -9.498016357421875, -4.20168924331665, 164.05471801757812, 0.8989202380180359, -1.7618097066879272, 10.041966438293457, 40.07772445678711, 3.933277130126953, 32.52253341674805, 
270, 75667541, -8.757343292236328, -4.285869121551514, 164.68695068359375, 1.1137505769729614, -1.5979887247085571, 10.098937034606934, 48.086429595947266, -10.326875686645508, 36.51316833496094, 
271, 75684208, -8.029495239257812, -4.680139541625977, 165.65089416503906, 1.0929844379425049, -0.9206368327140808, 10.090391159057617, 49.02849578857422, -31.150829315185547, 53.55025100708008, 
272, 75700875, -7.42191743850708, -5.51187801361084, 167.24835205078125, 1.9411503076553345, -0.7696726322174072, 10.414813995361328, 45.78468704223633, -61.61262512207031, 87.85070037841797, 
273, 75717542, -7.0240044593811035, -6.696559906005859, 169.29833984375, 2.1309101581573486, -0.8268339037895203, 10.264483451843262, 37.75167465209961, -85.19139862060547, 112.34947204589844, 
274, 75734209, -6.785560131072998, -7.733580589294434, 171.79931640625, 2.429720878601074, -0.6311177611351013, 9.63280200958252, 33.943912506103516, -78.9393081665039, 140.26373291015625, 
275, 75750876, -6.542684555053711, -8.182515144348145, 174.5597686767578, 2.082324743270874, -1.036934494972229, 10.043035507202148, 38.28616714477539, -45.04115295410156, 159.751953125, 
276, 75767543, -6.393942356109619, -7.7559285163879395, 177.1223602294922, 1.82345449924469, -1.3046387434005737, 10.334351539611816, 31.032821655273438, 9.023811340332031, 154.1350860595703, 
277, 75784210, -6.235476493835449, -6.6293182373046875, 179.13551330566406, 0.5822924375534058, -1.327420711517334, 10.022688865661621, 25.439449310302734, 54.742584228515625, 126.5068130493164, 
278, 75800877, -5.897566795349121, -5.325007915496826, -179.16885375976562, -0.2839302122592926, -1.7973271608352661, 9.074846267700195, 31.688993453979492, 67.82455444335938, 108.85208129882812, 
279, 75817544, -5.463908672332764, -3.235761880874634, -177.84913635253906, 0.18445880711078644, -2.0286004543304443, 8.763291358947754, 32.781639099121094, 117.56214904785156, 90.95098876953125, 
280, 75834211, -4.953176498413086, -1.8767155408859253, -176.36705017089844, 0.35606807470321655, -0.6894359588623047, 8.939146041870117, 35.505977630615234, 73.75144958496094, 95.85132598876953, 
281, 75850878, -4.437887191772461, -1.9639344215393066, -174.27847290039062, 1.4172273874282837, -0.3366602659225464, 10.345026016235352, 36.007720947265625, -14.866059303283691, 124.37413787841797, 
282, 75867545, -4.093197822570801, -2.983438730239868, -171.54405212402344, 1.2344284057617188, -0.36653560400009155, 10.672799110412598, 28.63728904724121, -72.5584945678711, 158.88722229003906, 
283, 75884212, -4.045394420623779, -4.328122615814209, -168.0738067626953, 0.9274984002113342, -0.17444172501564026, 10.883562088012695, 17.01512336730957, -94.5685806274414, 201.51171875, 
284, 75900879, -4.3540778160095215, -5.173810958862305, -164.53726196289062, 0.44232645630836487, -1.4668198823928833, 10.736607551574707, -0.08141710609197617, -65.46241760253906, 207.13656616210938, 
285, 75917546, -4.685211658477783, -5.251406669616699, -161.67628479003906, -0.7040599584579468, -1.5693771839141846, 10.758599281311035, -3.378861427307129, -17.538543701171875, 170.00267028808594, 
286, 75934213, -4.9056220054626465, -5.283851146697998, -159.25437927246094, -0.20191963016986847, -1.1188302040100098, 9.269959449768066, 1.0376596450805664, -13.545011520385742, 143.98223876953125, 
287, 75950880, -5.030927658081055, -5.380678653717041, -157.05078125, -0.23035061359405518, -1.0198490619659424, 9.47049617767334, 5.698342323303223, -16.75027847290039, 130.59249877929688, 
288, 75967547, -5.0483717918396, -5.502128601074219, -154.8816680908203, 0.04906958341598511, -0.9950746893882751, 9.311380386352539, 12.226799011230469, -18.25584602355957, 128.3625946044922, 
289, 75984214, -5.088255882263184, -5.663578510284424, -152.77857971191406, 0.26207834482192993, -0.9759265780448914, 9.851811408996582, 10.816032409667969, -20.402284622192383, 124.18169403076172, 
290, 76000881, -5.19027853012085, -5.7470831871032715, -150.61585998535156, 0.7244306206703186, -1.0142847299575806, 10.182759284973145, 7.708904266357422, -16.253210067749023, 128.08978271484375, 
291, 76017548, -5.286028861999512, -5.611285209655762, -148.4246368408203, 0.8394643068313599, -1.1383378505706787, 10.362773895263672, 8.189940452575684, -3.551269054412842, 130.96560668945312, 
292, 76034215, -5.428527355194092, -5.579932689666748, -146.2017822265625, 0.9920045733451843, -0.8535867929458618, 10.34406566619873, 5.376016139984131, -10.259937286376953, 132.2716827392578, 
293, 76050882, -5.537646770477295, -5.788028717041016, -143.87767028808594, 0.6609209775924683, -1.192002296447754, 9.812240600585938, 8.170370101928711, -25.437091827392578, 136.87155151367188, 
294, 76067549, -5.686490058898926, -6.154994964599609, -141.6679229736328, 0.605511486530304, -1.158407211303711, 9.74063777923584, 5.767792701721191, -34.5788688659668, 129.01832580566406, 
295, 76084216, -5.768743991851807, -6.479444980621338, -139.57928466796875, 0.5307857394218445, -1.3756877183914185, 9.462677955627441, 9.754862785339355, -31.596134185791016, 121.92990112304688, 
296, 76100883, -5.765151500701904, -6.595773696899414, -137.7360382080078, 0.630172848701477, -1.4157167673110962, 9.396310806274414, 13.711711883544922, -17.808338165283203, 108.55574798583984, 
297, 76117550, -5.550695896148682, -6.440507888793945, -136.1172637939453, 0.7526997327804565, -1.406542181968689, 9.283806800842285, 24.80271339416504, -0.0893082246184349, 96.8898696899414, 
298, 76134217, -5.263312816619873, -6.022418022155762, -134.63043212890625, 0.8925151824951172, -1.1036204099655151, 9.631523132324219, 27.839859008789062, 16.755374908447266, 90.60057830810547, 
299, 76150884, -4.853444576263428, -5.438086032867432, -133.072265625, 1.0162776708602905, -1.0544483661651611, 9.933958053588867, 34.834774017333984, 26.849063873291016, 95.70946502685547, 
300, 76167551, -4.429077625274658, -4.627493381500244, -131.41964721679688, 0.8933830261230469, -0.9056360125541687, 10.44579792022705, 35.06072235107422, 40.606224060058594, 102.35370635986328, 
301, 76184218, -4.157747745513916, -4.106929302215576, -129.6040496826172, 0.6309358477592468, -1.0483218431472778, 10.306413650512695, 25.464683532714844, 23.133342742919922, 110.62760925292969, 
302, 76200885, -4.0926313400268555, -3.856985330581665, -127.90156555175781, 0.5420156717300415, -1.1985013484954834, 10.224533081054688, 11.886483192443848, 7.737940311431885, 102.69758605957031, 
303, 76217552, -4.033318042755127, -3.802015542984009, -126.49147033691406, 0.37973931431770325, -1.2220256328582764, 10.272616386413574, 10.098398208618164, -2.586379051208496, 84.42342376708984, 
304, 76234219, -3.9698212146759033, -3.7451186180114746, -125.5248794555664, 0.11509159952402115, -1.2985618114471436, 10.264082908630371, 8.522485733032227, -0.5382894277572632, 57.96003723144531, 
305, 76250886, -3.900789499282837, -3.553882598876953, -124.93883514404297, 0.07545335590839386, -1.1139622926712036, 9.952362060546875, 7.287541389465332, 9.117949485778809, 35.797218322753906, 
306, 76267553, -3.774580240249634, -3.2507619857788086, -124.71920013427734, -0.017933771014213562, -0.9826515316963196, 9.985215187072754, 9.270779609680176, 17.33345603942871, 14.351363182067871, 
307, 76284220, -3.596813201904297, -2.8235151767730713, -124.87626647949219, -0.12719331681728363, -1.2975547313690186, 9.905320167541504, 11.09029483795166, 26.243915557861328, -7.725179672241211, 
308, 76300887, -3.5246665477752686, -2.3809468746185303, -125.44254302978516, -0.0645773857831955, -1.2568717002868652, 9.518190383911133, 3.7300658226013184, 28.65938949584961, -32.19481658935547, 
309, 76317554, -3.5735433101654053, -2.120197057723999, -126.3687744140625, -0.04917464405298233, -1.3332034349441528, 9.6233549118042, -4.149556636810303, 19.101398468017578, -54.41315841674805, 
310, 76334221, -3.7010114192962646, -1.8961472511291504, -127.69172668457031, -0.29348811507225037, -1.383785605430603, 9.81975269317627, -9.437850952148438, 18.50295066833496, -78.2645492553711, 
311, 76350888, -3.805450677871704, -1.493409514427185, -129.50135803222656, -0.3549029231071472, -1.3487440347671509, 9.832674980163574, -8.456063270568848, 31.27306365966797, -106.65409851074219, 
312, 76367555, -3.8612537384033203, -0.9863739013671875, -131.9200439453125, -0.6237121224403381, -1.4644808769226074, 9.578648567199707, -5.436223983764648, 40.11624526977539, -142.652099609375, 
313, 76384222, -3.857407808303833, -0.5473722815513611, -134.76654052734375, -0.2376345992088318, -1.0186500549316406, 9.962971687316895, -0.9676791429519653, 37.847652435302734, -168.5225372314453, 
314, 76400889, -3.7668750286102295, -0.15111683309078217, -137.88880920410156, -0.39740219712257385, -0.8326799869537354, 10.212146759033203, 5.397414684295654, 36.27790069580078, -185.23509216308594, 
315, 76417556, -3.713472366333008, 0.14307235181331635, -141.17689514160156, -0.3102153539657593, -0.9498319625854492, 10.009024620056152, 4.313634395599365, 30.612703323364258, -195.60189819335938, 
316, 76434223, -3.554429531097412, 0.44289514422416687, -144.86862182617188, -0.22782140970230103, -1.2405554056167603, 9.474753379821777, 11.814664840698242, 32.15620040893555, -219.79229736328125, 
317, 76450890, -2.9749929904937744, 0.5883374214172363, -149.498779296875, -0.49329477548599243, -1.9046365022659302, 8.873960494995117, 38.41741943359375, 24.748525619506836, -276.71392822265625, 
318, 76467557, -2.3072822093963623, 0.5649992823600769, -155.16932678222656, -0.6642234921455383, -1.698769211769104, 9.876060485839844, 44.67597198486328, 14.560863494873047, -339.755615234375, 
319, 76484224, -1.6620935201644897, 1.254243016242981, -161.04916381835938, -0.06910119950771332, 0.8146028518676758, 10.229799270629883, 45.539215087890625, 53.85898971557617, -350.9273376464844, 
320, 76500891, -1.3504219055175781, 2.4596760272979736, -165.95877075195312, -0.2919759154319763, 0.5798972845077515, 10.147710800170898, 29.452028274536133, 80.41419982910156, -292.2435607910156, 
321, 76517558, -1.164842128753662, 3.9503321647644043, -170.29368591308594, -0.6207996606826782, 0.5441145896911621, 10.241320610046387, 26.850048065185547, 95.54729461669922, -257.4830322265625, 
322, 76534225, -0.9222130179405212, 5.158797740936279, -174.2283935546875, -0.9354743361473083, -0.0912783220410347, 10.121316909790039, 34.437618255615234, 77.26907348632812, -233.79147338867188, 
323, 76550892, -0.8048086762428284, 6.252256393432617, -178.06300354003906, -1.4182244539260864, 0.09138326346874237, 9.861869812011719, 31.032691955566406, 69.57954406738281, -227.7262420654297, 
324, 76567559, -0.61538165807724, 7.2927398681640625, 178.24484252929688, -1.072770357131958, -0.12005050480365753, 9.817052841186523, 38.57971954345703, 65.70882415771484, -218.99607849121094, 
325, 76584226, -0.41393688321113586, 8.02176570892334, 174.66995239257812, -1.2348859310150146, 0.43530288338661194, 10.427362442016602, 41.736175537109375, 46.2541618347168, -211.9711456298828, 
326, 76600893, -0.12857885658740997, 8.09184741973877, 171.62490844726562, -1.632081389427185, 0.2196427285671234, 10.480260848999023, 43.76213836669922, 5.711419105529785, -180.6753692626953, 
327, 76617560, 0.35051676630973816, 8.124755859375, 169.1523895263672, -1.6794968843460083, 0.11302214860916138, 9.87009048461914, 50.681827545166016, 2.3604748249053955, -146.67848205566406, 
328, 76634227, 0.8407437801361084, 8.37604808807373, 166.9328155517578, -1.8180540800094604, -0.05862869322299957, 9.858637809753418, 49.52064514160156, 14.387681007385254, -131.75694274902344, 
329, 76650894, 1.3410663604736328, 8.61245346069336, 164.8975372314453, -1.59503972530365, 0.20846432447433472, 10.134566307067871, 49.04522705078125, 12.570115089416504, -120.84447479248047, 
330, 76667561, 1.6551710367202759, 8.667330741882324, 163.04151916503906, -1.4897534847259521, 0.1635727882385254, 10.178007125854492, 36.55266189575195, 1.1145379543304443, -109.96512603759766, 
331, 76684228, 1.8922080993652344, 8.673050880432129, 161.3833465576172, -1.6055539846420288, 0.14940938353538513, 10.050092697143555, 30.188955307006836, -1.9854228496551514, -98.14061737060547, 
332, 76700895, 2.044497013092041, 8.61972427368164, 159.9371795654297, -1.4837145805358887, 0.3266392946243286, 10.413432121276855, 23.144622802734375, -5.420892238616943, -85.44681549072266, 
333, 76717562, 2.02547287940979, 8.117473602294922, 158.84307861328125, -0.8600598573684692, 0.6542665958404541, 10.252089500427246, 9.36942195892334, -31.687917709350586, -63.66337585449219, 
334, 76734229, 1.8527750968933105, 6.883095741271973, 158.1441192626953, -0.6415272355079651, 0.6470247507095337, 10.461631774902344, -3.9454593658447266, -74.67475891113281, -38.88279724121094, 
335, 76750896, 1.8312634229660034, 5.925083160400391, 157.69247436523438, -0.9655026197433472, 0.09474262595176697, 9.567214012145996, 2.662771463394165, -57.54747772216797, -24.90981674194336, 
336, 76767563, 1.8419089317321777, 5.64713716506958, 157.49481201171875, -1.2599366903305054, -0.15229283273220062, 10.379348754882812, 2.7678914070129395, -16.277244567871094, -11.099809646606445, 
337, 76784230, 1.8182944059371948, 5.617101192474365, 157.4064483642578, -1.0357753038406372, -0.003122632624581456, 9.929810523986816, 0.04746033623814583, -1.2077476978302002, -5.056939601898193, 
338, 76800897, 1.8627289533615112, 5.622975826263428, 157.4940948486328, -0.8492623567581177, 0.05846435949206352, 10.019558906555176, 3.1004180908203125, 1.27897047996521, 5.379154682159424, 
339, 76817564, 1.8852088451385498, 5.590597152709961, 157.69610595703125, -0.7616955041885376, 0.08775994926691055, 10.273926734924316, 1.1188145875930786, -0.7896848320960999, 12.284612655639648, 
340, 76834231, 1.8208407163619995, 5.680933475494385, 158.02479553222656, -0.6671713590621948, 0.2788245975971222, 10.123869895935059, -4.8417487144470215, 6.81026029586792, 19.607397079467773, 
341, 76850898, 1.771064043045044, 5.637175559997559, 158.2760772705078, -0.7635177969932556, 0.07287176698446274, 10.022014617919922, -3.516850709915161, -1.3927236795425415, 15.246792793273926, 
342, 76867565, 1.757594108581543, 5.530704975128174, 158.4951629638672, -0.7769609093666077, 0.11549842357635498, 9.779926300048828, -1.1270557641983032, -5.220428943634033, 13.445754051208496, 
343, 76884232, 1.748843789100647, 5.382296085357666, 158.65780639648438, -0.9751994609832764, 0.01589076966047287, 9.89615535736084, -0.4905410408973694, -7.841158866882324, 10.156490325927734, 
344, 76900899, 1.7705233097076416, 5.276046276092529, 158.77183532714844, -0.9308798313140869, 0.03291962295770645, 9.86302661895752, 1.633462905883789, -5.404722213745117, 7.187410831451416, 
345, 76917566, 1.8334059715270996, 5.058398246765137, 158.80503845214844, -0.8505812883377075, 0.07173886895179749, 9.926187515258789, 4.566555023193359, -12.236198425292969, 2.5690064430236816, 
346, 76934233, 1.9168370962142944, 4.789267539978027, 158.81666564941406, -0.8380677700042725, 0.10486022382974625, 10.10587215423584, 5.922647953033447, -15.363607406616211, 1.4014770984649658, 
347, 76950900, 1.9641193151474, 4.495253086090088, 158.8822021484375, -0.6508817672729492, 0.36287492513656616, 10.321648597717285, 3.4994924068450928, -16.748157501220703, 4.693430423736572, 
348, 76967567, 1.9449554681777954, 4.206883430480957, 159.10694885253906, -0.35000190138816833, 0.6474853157997131, 10.717994689941406, -1.19441819190979, -16.084075927734375, 14.206389427185059, 
349, 76984234, 1.8255044221878052, 3.832848310470581, 159.55014038085938, -0.1400507092475891, 0.6317141652107239, 10.584955215454102, -8.060921669006348, -20.80243682861328, 27.424699783325195, 
350, 77000901, 1.785654902458191, 3.426316499710083, 159.9137725830078, -0.1917486935853958, 0.41354238986968994, 10.262460708618164, -2.809678554534912, -22.933162689208984, 22.705434799194336, 
351, 77017568, 1.8439148664474487, 3.0287320613861084, 160.06100463867188, -0.379116028547287, 0.21577933430671692, 9.74130916595459, 3.9563000202178955, -22.797216415405273, 9.74492359161377, 
352, 77034235, 1.9029568433761597, 2.8889520168304443, 160.0678253173828, -0.6435368061065674, 0.18671730160713196, 9.820008277893066, 4.4813008308410645, -7.6018571853637695, 0.8560661673545837, 
353, 77050902, 1.889715313911438, 3.044250249862671, 159.9465789794922, -0.7884753942489624, -0.06745105236768723, 9.388219833374023, 0.5408380031585693, 9.832297325134277, -7.395933151245117, 
354, 77067569, 1.667319893836975, 3.3089189529418945, 159.6644744873047, -0.5978690981864929, -0.18887685239315033, 9.205954551696777, -11.441149711608887, 16.09886360168457, -17.209129333496094, 
355, 77084236, 1.6036169528961182, 3.696032762527466, 159.34068298339844, 0.12735502421855927, 0.36776503920555115, 9.443809509277344, -1.6641969680786133, 23.41136360168457, -19.864103317260742, 
356, 77100903, 1.5730012655258179, 3.8665616512298584, 159.0184783935547, -0.2695627212524414, 0.23056606948375702, 9.419719696044922, 0.39863672852516174, 10.456697463989258, -19.37767219543457, 
357, 77117570, 1.6376460790634155, 3.8518450260162354, 158.57484436035156, -1.5074447393417358, -0.31758642196655273, 8.993592262268066, 6.625997066497803, -0.8562540411949158, -26.33263397216797, 
358, 77134237, 1.8232049942016602, 3.8294618129730225, 158.129150390625, -1.8814318180084229, -0.36952507495880127, 9.359650611877441, 13.890925407409668, -1.3973499536514282, -26.44264030456543, 
359, 77150904, 2.027390718460083, 3.367206573486328, 157.61492919921875, -1.4038764238357544, -0.5129311680793762, 10.953665733337402, 15.166459083557129, -28.031234741210938, -29.66507911682129, 
360, 77167571, 2.228480339050293, 2.8288075923919678, 157.1365966796875, -0.4165607988834381, 0.5047009587287903, 11.395421981811523, 14.615633010864258, -32.63512420654297, -27.260501861572266, 
361, 77184238, 2.362989664077759, 2.3290481567382812, 156.57481384277344, -0.9551563262939453, -0.2541193962097168, 12.017048835754395, 10.58083724975586, -30.595582962036133, -32.27284622192383, 
362, 77200905, 2.390521287918091, 1.6736277341842651, 156.03175354003906, -1.3242524862289429, -0.43671107292175293, 10.946996688842773, 3.7999472618103027, -39.93293380737305, -30.733768463134766, 
363, 77217572, 2.4829509258270264, 0.7802539467811584, 155.4306640625, -0.9165487885475159, -0.23330581188201904, 9.412875175476074, 7.347519874572754, -54.395755767822266, -33.58005142211914, 
364, 77234239, 2.7117061614990234, 0.008487630635499954, 154.75900268554688, -0.5846205949783325, -0.14045783877372742, 9.264379501342773, 15.045708656311035, -47.40709686279297, -37.99851608276367, 
365, 77250906, 2.931060314178467, -0.382120817899704, 154.21205139160156, 0.24674662947654724, 0.5779207348823547, 9.527615547180176, 14.107358932495117, -24.355022430419922, -31.472644805908203, 
366, 77267573, 3.169058084487915, -0.6320239901542664, 153.7805633544922, 0.6537594199180603, 1.136333703994751, 9.684396743774414, 15.097757339477539, -15.67603588104248, -24.903583526611328, 
367, 77284240, 3.3893978595733643, -0.8651609420776367, 153.55633544921875, 1.026427984237671, 1.402675747871399, 10.081343650817871, 14.071516036987305, -14.049430847167969, -12.485069274902344, 
368, 77300907, 3.483419895172119, -0.9260789752006531, 153.66075134277344, 0.9017577767372131, 1.4436465501785278, 10.166390419006348, 6.7422003746032715, -2.572406053543091, 6.616415977478027, 
369, 77317574, 3.6046109199523926, -1.0739847421646118, 153.60366821289062, 0.24403826892375946, 1.713783860206604, 9.265077590942383, 8.191444396972656, -8.355756759643555, -2.726966381072998, 
370, 77334241, 3.8607699871063232, -1.2906458377838135, 153.26075744628906, -0.3837675452232361, 2.4203033447265625, 7.894643783569336, 15.892510414123535, -13.601888656616211, -19.551889419555664, 
371, 77350908, 4.2633185386657715, -1.4038348197937012, 152.9667510986328, 0.1956946700811386, 2.5218968391418457, 7.857193470001221, 24.635082244873047, -7.33331823348999, -17.003950119018555, 
372, 77367575, 4.796888828277588, -1.6327166557312012, 152.5337371826172, 0.4774531424045563, 2.786492347717285, 8.716782569885254, 32.170738220214844, -15.057516098022461, -24.71986961364746, 
373, 77384242, 5.325031757354736, -1.7755827903747559, 152.2135772705078, 0.9458644986152649, 2.9864113330841064, 10.31963062286377, 31.908851623535156, -9.55068588256836, -18.3018741607666, 
374, 77400909, 5.729482173919678, -1.8308182954788208, 152.0752716064453, 1.1729331016540527, 3.023076057434082, 11.348894119262695, 24.74469566345215, -3.409820795059204, -7.884768009185791, 
375, 77417576, 5.966884613037109, -1.8692175149917603, 152.119873046875, 0.8389265537261963, 2.979501724243164, 11.304747581481934, 15.023090362548828, -1.3200218677520752, 2.9367544651031494, 
376, 77434243, 6.110239028930664, -1.9015637636184692, 152.39968872070312, 0.600094735622406, 2.8741631507873535, 10.271573066711426, 9.801877975463867, 0.5363946557044983, 16.91905403137207, 
377, 77450910, 6.432222366333008, -2.243302345275879, 152.53787231445312, 0.3015981912612915, 2.740147829055786, 9.339347839355469, 20.22504234313965, -18.776580810546875, 10.488958358764648, 
378, 77467577, 6.885598182678223, -2.672640085220337, 152.69195556640625, 0.3201049566268921, 2.1436336040496826, 9.817688941955566, 28.165742874145508, -23.8248348236084, 12.158823013305664, 
379, 77484244, 7.312310218811035, -3.0137953758239746, 152.95455932617188, 0.915498673915863, 1.8087248802185059, 10.509984016418457, 26.928319931030273, -17.682880401611328, 18.132699966430664, 
380, 77500911, 7.650268077850342, -3.2743947505950928, 153.42015075683594, 1.0765796899795532, 1.4348149299621582, 10.863577842712402, 22.344085693359375, -11.181570053100586, 29.671916961669922, 
381, 77517578, 7.92949104309082, -3.680280923843384, 153.88133239746094, 0.5899618864059448, 0.8045918345451355, 10.823919296264648, 18.969467163085938, -19.686262130737305, 30.643795013427734, 
382, 77534245, 8.154069900512695, -4.131852626800537, 154.30555725097656, 0.20027950406074524, 0.19430509209632874, 10.369192123413086, 15.767637252807617, -22.576189041137695, 28.926069259643555, 
383, 77550912, 8.362020492553711, -4.479567527770996, 154.69210815429688, 0.052448026835918427, -0.21190990507602692, 9.839544296264648, 14.809564590454102, -16.6351375579834, 25.879735946655273, 
384, 77567579, 8.594564437866211, -4.759594917297363, 154.99102783203125, 0.0776386708021164, -0.7804446220397949, 9.512373924255371, 16.028499603271484, -13.305583953857422, 20.159223556518555, 
385, 77584246, 8.836007118225098, -4.899567127227783, 155.3233642578125, 0.5901509523391724, -0.9260061383247375, 9.570029258728027, 16.85095977783203, -4.623494625091553, 20.928369522094727, 
386, 77600913, 9.036471366882324, -5.003882884979248, 155.6741943359375, 1.1079596281051636, -1.5027692317962646, 10.532219886779785, 14.588438987731934, -2.258437395095825, 21.723169326782227, 
387, 77617580, 9.063278198242188, -4.994204998016357, 156.09063720703125, 0.9539403319358826, -1.9953373670578003, 10.886083602905273, 4.606096267700195, 5.167655944824219, 24.547473907470703, 
388, 77634247, 8.921039581298828, -4.94641637802124, 156.51353454589844, 1.0030566453933716, -2.186453104019165, 10.705692291259766, -5.427811145782471, 7.468924522399902, 24.608036041259766, 
389, 77650914, 8.710748672485352, -4.868509769439697, 156.8359832763672, 0.6416784524917603, -2.4005038738250732, 10.257940292358398, -9.962440490722656, 8.268946647644043, 18.456350326538086, 
390, 77667581, 8.45481014251709, -4.692203521728516, 157.0904541015625, 0.09200969338417053, -2.726182699203491, 9.850958824157715, -12.993352890014648, 13.428071022033691, 13.624290466308594, 
391, 77684248, 8.217236518859863, -4.466994762420654, 157.20394897460938, 0.08765477687120438, -2.7372894287109375, 9.953307151794434, -12.524724960327148, 15.042962074279785, 4.9511213302612305, 
392, 77700915, 7.925877094268799, -4.139954566955566, 157.30130004882812, 0.18972057104110718, -2.758195400238037, 10.751717567443848, -15.765840530395508, 20.927265167236328, 3.243356943130493, 
393, 77717582, 7.494315147399902, -3.7708723545074463, 157.43992614746094, 0.4775824248790741, -2.494710922241211, 11.363654136657715, -23.949960708618164, 23.733579635620117, 5.52304220199585, 
394, 77734249, 6.972809791564941, -3.4347951412200928, 157.56175231933594, 0.5376734733581543, -1.8973828554153442, 10.850825309753418, -29.375038146972656, 21.596227645874023, 5.013926982879639, 
